Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
239.255.255.250-10.122.140.76-1900-60218-17,10.122.140.76,60218,239.255.255.250,1900,17,15/02/2024 07:30:13 PM,7,5,1,430.0,86.0,86.0,86.0,86.0,0.0,86.0,86.0,86.0,0.0,7.371428571428572E7,857142.8571428572,1.4,0.5477225575051661,2.0,1.0,5.0,1.25,0.49999999999999994,2.0,1.0,0,0,0,0,0,0,0,0,0,40,8,714285.7142857143,142857.14285714287,86.0,86.0,86.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,100.33333333333333,86.0,86.0,0,0,0,0,0,0,5,430,1,86,-1,-1,5,0,0,0,0,0,0,0,0,0,No Label
10.122.140.76-54.90.172.121-62915-443-6,10.122.140.76,62915,54.90.172.121,443,6,15/02/2024 07:30:21 PM,189128,41,43,1332.0,2220.0,74.0,0.0,32.48780487804878,37.1800497251009,74.0,0.0,51.627906976744185,34.38786002273944,18780.931432680514,444.14364874582293,2278.650602409639,9023.231610321533,40244.0,0.0,189127.0,4728.175,15301.16538361686,76292.0,0.0,148879.0,3544.7380952380945,11057.178379234943,37989.0,0.0,0,0,0,0,880,920,216.78439998308025,227.3592487627427,0.0,74.0,41.788235294117655,36.906604815284716,1362.0974789915967,0,1,0,0,0,0,0,0,1.0,42.285714285714285,32.48780487804878,51.627906976744185,0,0,0,0,0,0,41,1332,43,2220,-1,238,18,0,0,0,0,0,0,0,0,0,No Label
208.67.222.222-10.122.140.76-53-56770-17,10.122.140.76,56770,208.67.222.222,53,17,15/02/2024 07:30:16 PM,12444,5,7,180.0,252.0,36.0,36.0,36.0,0.0,36.0,36.0,36.0,0.0,34715.52555448409,964.3201542912246,1131.2727272727273,3749.68556257479,12437.0,0.0,2.0,0.5,0.5773502691896257,1.0,0.0,12444.0,2074.0000000000005,5078.282150491444,12440.0,0.0,0,0,0,0,40,56,401.8000642880103,562.5200900032144,36.0,36.0,36.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,39.0,36.0,36.0,0,0,0,0,0,0,5,180,7,252,-1,-1,5,0,0,0,0,0,0,0,0,0,No Label
142.250.114.188-10.122.140.76-5228-58065-6,10.122.140.76,58065,142.250.114.188,5228,6,15/02/2024 07:30:15 PM,5117,5,7,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.14285714285714288,0.37796447300922725,1172.562048075044,2345.124096150088,465.1818181818181,1539.8490717068225,5108.0,0.0,4.0,1.0,0.816496580927726,2.0,0.0,5117.0,852.8333333333333,2088.516642659729,5116.0,0.0,0,0,0,0,100,212,977.1350400625366,1367.9890560875513,0.0,1.0,0.5384615384615385,0.5188745216627708,0.2692307692307692,0,0,0,0,1,0,0,0,1.0,0.5833333333333334,1.0,0.14285714285714285,0,0,0,0,0,0,5,5,7,1,-1,265,5,0,0,0,0,0,0,0,0,0,No Label
8.8.8.8-10.122.140.76-53-63381-17,10.122.140.76,63381,8.8.8.8,53,17,15/02/2024 07:30:17 PM,7753,5,7,180.0,252.0,36.0,36.0,36.0,0.0,36.0,36.0,36.0,0.0,55720.36630981555,1547.787953050432,704.8181818181819,2336.6225120109507,7750.0,0.0,2.0,0.5,0.5773502691896257,1.0,0.0,7753.0,1292.1666666666665,3164.659123296957,7752.0,0.0,0,0,0,0,40,56,644.9116471043467,902.8763059460854,36.0,36.0,36.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,39.0,36.0,36.0,0,0,0,0,0,0,5,180,7,252,-1,-1,5,0,0,0,0,0,0,0,0,0,No Label
10.122.140.76-18.238.171.97-62458-443-6,10.122.140.76,62458,18.238.171.97,443,6,15/02/2024 07:30:13 PM,5769,0,7,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1213.3818686080776,961.5,2354.204642761542,5767.0,0.0,0,0,0,0,0,5769.0,961.5,2354.204642761542,5767.0,0.0,0,0,0,0,0,140,0.0,1213.3818686080776,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,7,0,-1,134,0,0,0,0,0,0,0,0,0,0,No Label
0.8.227.255-127.150.208.209-0-0-0,127.150.208.209,0,0.8.227.255,0,0,15/02/2024 07:30:12 PM,9607404,6905,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,718.8206096048422,1391.369152787837,20508.46109403488,847801.0,0.0,9607398.0,1391.5698146002264,20509.93973581425,847801.0,0.0,0,0,0,0,0,0,0,0,0,0,0,718.7165232148038,0.10408639003834959,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,6905,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.122.140.76-44.235.243.161-62685-443-6,10.122.140.76,62685,44.235.243.161,443,6,15/02/2024 07:30:18 PM,60348,5,7,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.14285714285714288,0.37796447300922725,99.4233446013124,198.8466892026248,5486.181818181817,18191.958343280043,60337.0,0.0,3.0,0.75,0.49999999999999994,1.0,0.0,60348.0,10057.999999999998,24633.538552144717,60341.0,1.0,0,0,0,0,100,212,82.85278716776033,115.99390203486446,0.0,1.0,0.5384615384615385,0.5188745216627708,0.2692307692307692,0,0,0,0,1,0,0,0,1.0,0.5833333333333334,1.0,0.14285714285714285,0,0,0,0,0,0,5,5,7,1,-1,227,5,0,0,0,0,0,0,0,0,0,No Label
10.122.140.76-38.98.139.151-62634-443-6,10.122.140.76,62634,38.98.139.151,443,6,15/02/2024 07:30:15 PM,2731233,53,37,2590.0,1406.0,74.0,0.0,48.867924528301884,35.38037142467615,74.0,0.0,37.99999999999999,37.49666651850535,1463.0754681127535,32.95215018271967,30688.01123595505,261947.0539311633,2472335.0,0.0,2731232.0,52523.6923076923,342596.1575922332,2472335.0,0.0,2691734.0,74770.38888888889,422801.23469216103,2538294.0,0.0,0,0,0,0,1060,740,19.405155107601583,13.546995075118087,0.0,74.0,44.72527472527471,36.384998720188676,1323.8681318681315,0,0,0,0,1,0,0,0,0.0,45.22222222222222,48.867924528301884,38.0,0,0,0,0,0,0,53,2590,37,1406,-1,2050,35,0,0,0,0,0,0,0,0,0,No Label
10.122.140.76-18.238.152.105-62754-443-6,10.122.140.76,62754,18.238.152.105,443,6,15/02/2024 07:30:18 PM,5033,5,7,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.14285714285714288,0.37796447300922725,1192.1319292668388,2384.2638585336776,457.5454545454545,1515.5167015665886,5027.0,0.0,2.0,0.5,0.5773502691896257,1.0,0.0,5033.0,838.8333333333333,2053.244010503054,5030.0,0.0,0,0,0,0,100,212,993.4432743890324,1390.8205841446454,0.0,1.0,0.5384615384615385,0.5188745216627708,0.2692307692307692,0,0,0,0,1,0,0,0,1.0,0.5833333333333334,1.0,0.14285714285714285,0,0,0,0,0,0,5,5,7,1,-1,162,5,0,0,0,0,0,0,0,0,0,No Label
142.250.114.148-10.122.140.76-443-62461-6,142.250.114.148,443,10.122.140.76,62461,6,15/02/2024 07:30:14 PM,22,0,7,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,318181.8181818182,3.666666666666667,7.52772652709081,19.0,0.0,0,0,0,0,0,22.0,3.666666666666667,7.52772652709081,19.0,0.0,0,0,0,0,0,140,0.0,318181.8181818182,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,7,0,-1,509,0,0,0,0,0,0,0,0,0,0,No Label
208.67.220.220-10.122.140.76-53-64627-17,10.122.140.76,64627,208.67.220.220,53,17,15/02/2024 07:30:17 PM,11663,5,7,180.0,252.0,36.0,36.0,36.0,0.0,36.0,36.0,36.0,0.0,37040.21263825774,1028.8947955071594,1060.2727272727275,3514.8685349784873,11658.0,0.0,2.0,0.5,0.5773502691896257,1.0,0.0,11663.0,1943.8333333333333,4759.930143044819,11660.0,0.0,0,0,0,0,40,56,428.70616479464974,600.1886307125096,36.0,36.0,36.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,39.0,36.0,36.0,0,0,0,0,0,0,5,180,7,252,-1,-1,5,0,0,0,0,0,0,0,0,0,No Label
142.250.114.149-10.122.140.76-443-58360-17,10.122.140.76,58360,142.250.114.149,443,17,15/02/2024 07:30:18 PM,80967,47,67,2482.0,4646.0,86.0,32.0,52.80851063829788,25.353705070010157,86.0,21.0,69.34328358208955,27.719128194129862,88035.86646411501,1407.9810293082367,716.5221238938052,3620.4124964699045,26904.0,0.0,76092.0,1654.1739130434778,5622.551161979954,27399.0,0.0,80967.0,1226.7727272727275,5242.738109615432,30197.0,0.0,0,0,0,0,376,536,580.4834068200626,827.4976224881742,21.0,86.0,62.730434782608704,27.84333418578379,775.2512585812361,0,0,0,0,0,0,0,0,1.0,63.280701754385966,52.808510638297875,69.34328358208955,0,0,0,0,0,0,47,2482,67,4646,-1,-1,47,0,0,0,0,0,0,0,0,0,No Label
10.122.140.76-23.83.76.73-62903-443-6,10.122.140.76,62903,23.83.76.73,443,6,15/02/2024 07:30:16 PM,140673,41,37,1776.0,1674.0,74.0,0.0,43.3170731707317,36.90964577477699,74.0,0.0,45.24324324324324,34.288324385848746,24524.962146254078,554.4774050457444,1826.9220779220782,8899.01060699008,46275.0,0.0,140672.0,3516.8000000000006,12459.704810266348,48961.0,0.0,140659.0,3907.194444444446,12877.88240981844,46788.0,0.0,0,0,0,0,880,824,291.4560718830195,263.02133316272494,0.0,74.0,43.670886075949355,35.59412279309509,1266.9415774099314,0,1,0,0,0,0,0,0,0.0,44.23076923076923,43.31707317073171,45.24324324324324,0,0,0,0,0,0,41,1776,37,1674,-1,822,24,0,0,0,0,0,0,0,0,0,No Label
10.122.140.76-35.244.154.8-54229-443-17,10.122.140.76,54229,35.244.154.8,443,17,15/02/2024 07:30:15 PM,135575,35,49,2068.0,2426.0,86.0,31.0,59.08571428571429,26.573285378332866,86.0,24.0,49.51020408163266,28.089234628960902,33147.70422275493,619.5832565000921,1633.4337349397592,6055.725013879522,30438.0,0.0,105443.0,3101.2647058823527,10914.464426424518,54465.0,0.0,135575.0,2824.479166666667,8254.087941392288,31094.0,0.0,0,0,0,0,280,392,258.1596902083717,361.4235662917204,24.0,86.0,53.882352941176464,27.77392223476045,771.390756302521,0,0,0,0,0,0,0,0,1.0,54.523809523809526,59.08571428571429,49.51020408163265,0,0,0,0,0,0,35,2068,49,2426,-1,-1,35,0,0,0,0,0,0,0,0,0,No Label
10.122.140.76-18.245.113.57-62902-443-6,10.122.140.76,62902,18.245.113.57,443,6,15/02/2024 07:30:16 PM,66926,59,55,1902.0,2388.0,74.0,0.0,32.23728813559323,34.1383286376789,74.0,0.0,43.41818181818181,34.36012488071284,64100.64847742282,1703.3738756238233,592.2654867256637,3880.0130292898384,39471.0,0.0,60472.0,1042.6206896551726,5361.058365749055,39491.0,0.0,66926.0,1239.3703703703707,6397.898730217945,45925.0,0.0,0,0,0,0,1240,1184,881.5706900158384,821.8031856079849,0.0,74.0,37.30434782608694,34.5789647834054,1195.7048054919906,0,1,0,0,0,0,0,0,0.0,37.63157894736842,32.23728813559322,43.41818181818182,0,0,0,0,0,0,59,1902,55,2388,-1,134,30,0,0,0,0,0,0,0,0,0,No Label
3.222.167.216-10.122.140.76-443-62522-6,10.122.140.76,62522,3.222.167.216,443,6,15/02/2024 07:30:15 PM,2881829,59,73,2230.0,3038.0,74.0,0.0,37.796610169491515,33.46165054620657,74.0,0.0,41.61643835616438,28.338543705715207,1828.00575606672,45.804244457252665,21998.694656488555,224324.6498163181,2566683.0,0.0,2881828.0,49686.689655172406,336736.8197409817,2566683.0,0.0,2881803.0,40025.04166666667,307399.8184103965,2607412.0,0.0,0,1,0,0,1180,1460,20.473109264984146,25.33113519226852,0.0,74.0,40.165413533834595,30.697986423731994,942.3663704716338,0,0,0,1,1,0,0,0,1.0,40.46969696969697,37.79661016949152,41.61643835616438,0,0,0,0,0,0,59,2230,73,3038,-1,267,35,0,0,0,0,0,0,0,0,0,No Label
10.122.140.76-34.111.113.62-63351-443-17,10.122.140.76,63351,34.111.113.62,443,17,15/02/2024 07:30:16 PM,177097,41,43,1942.0,2246.0,86.0,32.0,47.36585365853657,23.718933468392898,86.0,24.0,52.23255813953487,30.421512758871902,23648.057279344088,474.316335115784,2133.6987951807223,6815.194161353714,30733.0,0.0,172222.0,4305.55,12213.10349468123,61088.0,0.0,177097.0,4216.595238095238,11279.995759944552,38607.0,0.0,0,0,0,0,328,344,231.51154452079933,242.80479059498467,24.0,86.0,50.28235294117647,27.421147454676152,751.9193277310925,0,0,0,0,0,0,0,0,1.0,50.88095238095238,47.36585365853659,52.23255813953488,0,0,0,0,0,0,41,1942,43,2246,-1,-1,41,0,0,0,0,0,0,0,0,0,No Label
208.67.220.220-10.122.140.76-53-52882-17,10.122.140.76,52882,208.67.220.220,53,17,15/02/2024 07:30:17 PM,11648,5,7,180.0,252.0,36.0,36.0,36.0,0.0,36.0,36.0,36.0,0.0,37087.91208791209,1030.2197802197802,1058.9090909090908,3510.677525907085,11644.0,0.0,2.0,0.5,0.5773502691896257,1.0,0.0,11648.0,1941.3333333333333,4754.786206199672,11647.0,0.0,0,0,0,0,40,56,429.25824175824175,600.9615384615385,36.0,36.0,36.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,39.0,36.0,36.0,0,0,0,0,0,0,5,180,7,252,-1,-1,5,0,0,0,0,0,0,0,0,0,No Label
208.67.220.220-10.122.140.76-53-55022-17,10.122.140.76,55022,208.67.220.220,53,17,15/02/2024 07:30:17 PM,9533,5,7,180.0,252.0,36.0,36.0,36.0,0.0,36.0,36.0,36.0,0.0,45316.26979964334,1258.7852722123152,866.6363636363636,2871.9860818857487,9526.0,0.0,2.0,0.5,0.5773502691896257,1.0,0.0,9533.0,1588.8333333333333,3889.871433179594,9529.0,0.0,0,0,0,0,40,56,524.493863421798,734.2914087905172,36.0,36.0,36.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,39.0,36.0,36.0,0,0,0,0,0,0,5,180,7,252,-1,-1,5,0,0,0,0,0,0,0,0,0,No Label
10.122.140.76-34.201.70.174-62916-443-6,10.122.140.76,62916,34.201.70.174,443,6,15/02/2024 07:30:21 PM,191334,41,43,1332.0,2220.0,74.0,0.0,32.48780487804878,37.1800497251009,74.0,0.0,51.62790697674418,34.387860022739446,18564.395246009597,439.0228605475242,2305.2289156626503,8951.710743061709,40559.0,0.0,191333.0,4783.325,15445.827627446672,76113.0,0.0,150771.0,3589.7857142857147,10897.950032193263,39636.0,0.0,0,0,0,0,880,920,214.28496764819636,224.73789289932787,0.0,74.0,41.788235294117655,36.906604815284716,1362.0974789915967,0,1,0,0,0,0,0,0,1.0,42.285714285714285,32.48780487804878,51.627906976744185,0,0,0,0,0,0,41,1332,43,2220,-1,238,18,0,0,0,0,0,0,0,0,0,No Label
8.8.4.4-10.122.140.76-443-56388-17,10.122.140.76,56388,8.8.4.4,443,17,15/02/2024 07:30:15 PM,6004135,1001,1183,47848.0,51680.0,86.0,32.0,47.80019980019974,18.436974804995533,86.0,24.0,43.68554522400677,26.237639468763856,16576.575976389606,363.74931609632364,2750.4054054054045,60774.69754237901,2599878.0,0.0,6004135.0,6004.135000000001,90012.80913065851,2604636.0,0.0,6002757.0,5078.474619289347,82911.67122183858,2606364.0,0.0,0,0,0,0,8008,9464,166.71843654414832,197.0308795521753,24.0,86.0,45.589931350114405,23.09044744141471,533.1687630447352,0,0,0,0,0,0,0,0,1.0,45.61080586080586,47.8001998001998,43.68554522400676,0,0,0,0,0,0,1001,47848,1183,51680,-1,-1,1001,0,0,0,0,0,0,0,0,0,No Label
206.242.129.240-0.8.227.255-0-0-0,206.242.129.240,0,0.8.227.255,0,0,15/02/2024 07:30:12 PM,9647699,5669,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587.7049024850381,1701.8343623213918,21770.708326997163,847836.0,0.0,9647698.0,1702.1344389555395,21772.61734929561,847836.0,0.0,0,0,0,0,0,0,0,0,0,0,0,587.6012508267515,0.10365165828660286,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5669,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.122.140.76-72.21.81.64-62839-443-6,10.122.140.76,62839,72.21.81.64,443,6,15/02/2024 07:30:15 PM,54114,29,97,814.0,6080.0,74.0,0.0,28.068965517241388,27.39125386281796,74.0,0.0,62.680412371134025,25.131548231154508,127397.71593303027,2328.4177846767934,432.91200000000003,4231.787906707382,47111.0,0.0,7001.0,250.03571428571428,1260.7293739073446,6680.0,0.0,54114.0,563.6875,4848.745027676858,47319.0,0.0,0,1,0,0,580,1940,535.9056806002143,1792.512104076579,0.0,74.0,54.86614173228346,29.37912070515937,863.1327334083239,0,0,0,1,1,0,0,0,3.0,55.301587301587304,28.06896551724138,62.68041237113402,0,0,0,0,0,0,29,814,97,6080,-1,137,17,0,0,0,0,0,0,0,0,0,No Label
146.112.41.2-10.122.140.76-443-62905-6,10.122.140.76,62905,146.112.41.2,443,6,15/02/2024 07:30:16 PM,252623,95,127,3444.0,5982.0,74.0,0.0,36.252631578947366,34.20431987805442,74.0,0.0,47.10236220472439,32.934238142011885,37312.5170708922,878.7798418987978,1143.0904977375571,9149.684806838988,119308.0,0.0,206077.0,2192.3085106382973,17053.13083229492,164815.0,0.0,252623.0,2004.9444444444455,12370.972487758949,122995.0,0.0,0,0,0,0,1960,2624,376.05443684858466,502.72540505021317,0.0,74.0,42.26905829596415,33.8806767127607,1147.9002545146052,0,1,0,0,0,0,0,0,1.0,42.45945945945946,36.252631578947366,47.10236220472441,0,0,0,0,0,0,95,3444,127,5982,-1,32,54,0,0,0,0,0,0,0,0,0,No Label
10.122.140.76-34.193.113.164-60521-443-6,34.193.113.164,443,10.122.140.76,60521,6,15/02/2024 07:30:12 PM,22,5,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545454.5454545454,2.0,4.335896677735761,15.0,0.0,3.0,0.75,0.49999999999999994,1.0,0.0,22.0,3.666666666666667,7.5277265270908105,19.0,0.0,0,0,0,0,100,140,227272.72727272726,318181.8181818182,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,7,0,-1,511,0,0,0,0,0,0,0,0,0,0,No Label
8.8.8.8-10.122.140.76-53-52677-17,10.122.140.76,52677,8.8.8.8,53,17,15/02/2024 07:30:17 PM,8343,5,7,180.0,252.0,36.0,36.0,36.0,0.0,36.0,36.0,36.0,0.0,51779.935275080905,1438.3315354189142,758.4545454545453,2513.850885141613,8338.0,0.0,2.0,0.5,0.5773502691896257,1.0,0.0,8343.0,1390.5,3405.0357266848173,8341.0,0.0,0,0,0,0,40,56,599.3048064245476,839.0267289943665,36.0,36.0,36.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,39.0,36.0,36.0,0,0,0,0,0,0,5,180,7,252,-1,-1,5,0,0,0,0,0,0,0,0,0,No Label
10.122.140.76-51.222.39.184-62744-443-6,10.122.140.76,62744,51.222.39.184,443,6,15/02/2024 07:30:21 PM,44404,0,7,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,157.64345554454553,7400.666666666667,18126.877300480264,44402.0,0.0,0,0,0,0,0,44404.0,7400.666666666667,18126.877300480264,44402.0,0.0,0,0,0,0,0,140,0.0,157.64345554454553,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,7,0,-1,83,0,0,0,0,0,0,0,0,0,0,No Label
208.67.222.222-10.122.140.76-53-56030-17,10.122.140.76,56030,208.67.222.222,53,17,15/02/2024 07:30:15 PM,6509,5,7,155.0,547.0,31.0,31.0,31.0,0.0,86.0,31.0,78.14285714285714,20.788046015507497,107850.66830542326,1843.601167614073,591.7272727272727,1960.8790932084053,6504.0,0.0,1.0,0.25,0.5,1.0,0.0,6509.0,1084.8333333333333,2655.818473967426,6506.0,0.0,0,0,0,0,40,56,768.1671531725303,1075.4340144415426,31.0,86.0,56.38461538461538,28.538098691452394,814.4230769230768,0,0,0,0,0,0,0,0,1.0,61.083333333333336,31.0,78.14285714285714,0,0,0,0,0,0,5,155,7,547,-1,-1,5,0,0,0,0,0,0,0,0,0,No Label
3.12.228.222-10.122.140.76-443-57443-6,10.122.140.76,57443,3.12.228.222,443,6,15/02/2024 07:30:20 PM,1266811,17,19,604.0,392.0,56.0,0.0,35.529411764705884,27.060389980234078,56.0,0.0,20.63157894736842,27.753299155867715,786.2262010670889,28.41781449640081,36194.59999999999,187123.4158888035,1107644.0,0.0,1266811.0,79175.68750000001,296113.30218813627,1187095.0,0.0,1225309.0,68072.7222222222,269626.0140671553,1145848.0,0.0,0,1,0,0,340,380,13.41952351218927,14.998290984211536,0.0,56.0,28.43243243243243,28.06395527336775,787.5855855855856,0,0,0,1,1,0,0,0,1.0,29.22222222222222,35.529411764705884,20.63157894736842,0,0,0,0,0,0,17,604,19,392,-1,9,11,0,0,0,0,0,0,0,0,0,No Label
157.240.25.35-10.122.140.76-443-62855-6,10.122.140.76,62855,157.240.25.35,443,6,15/02/2024 07:30:16 PM,162055,23,25,814.0,830.0,74.0,0.0,35.39130434782609,26.152940266535623,74.0,0.0,33.2,33.54101966249684,10144.703958532597,296.19573601555027,3447.978723404255,12516.487961518673,69062.0,0.0,92990.0,4226.818181818182,15327.470221596888,68902.0,0.0,162055.0,6752.291666666666,19365.620692977423,69486.0,0.0,0,1,0,0,460,500,141.92712350745117,154.2686125080991,0.0,74.0,35.06122448979592,30.156818026267093,909.4336734693878,0,0,0,1,1,0,0,0,1.0,35.791666666666664,35.391304347826086,33.2,0,0,0,0,0,0,23,814,25,830,-1,269,17,0,0,0,0,0,0,0,0,0,No Label
208.67.222.222-10.122.140.76-53-63269-17,10.122.140.76,63269,208.67.222.222,53,17,15/02/2024 07:30:17 PM,12616,5,7,180.0,252.0,36.0,36.0,36.0,0.0,36.0,36.0,36.0,0.0,34242.232086239695,951.1731135066582,1146.909090909091,3802.540504834773,12612.0,0.0,1.0,0.25,0.5,1.0,0.0,12616.0,2102.6666666666665,5149.480659898303,12614.0,0.0,0,0,0,0,40,56,396.32213062777424,554.8509828788839,36.0,36.0,36.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,39.0,36.0,36.0,0,0,0,0,0,0,5,180,7,252,-1,-1,5,0,0,0,0,0,0,0,0,0,No Label
8.8.8.8-10.122.140.76-53-64159-17,10.122.140.76,64159,8.8.8.8,53,17,15/02/2024 07:30:16 PM,7030,5,7,170.0,550.0,34.0,34.0,34.0,0.0,86.0,34.0,78.57142857142857,19.654152596479815,102418.20768136557,1706.9701280227596,639.0909090909091,2117.966499005376,7025.0,0.0,3.0,0.75,0.5,1.0,0.0,7030.0,1171.6666666666667,2869.495611891865,7029.0,0.0,0,0,0,0,40,56,711.2375533428166,995.7325746799431,34.0,86.0,58.00000000000001,26.981475126464083,728.0000000000001,0,0,0,0,0,0,0,0,1.0,62.833333333333336,34.0,78.57142857142857,0,0,0,0,0,0,5,170,7,550,-1,-1,5,0,0,0,0,0,0,0,0,0,No Label
142.250.114.148-10.122.140.76-443-55271-17,10.122.140.76,55271,142.250.114.148,443,17,15/02/2024 07:30:18 PM,82454,47,67,2482.0,4646.0,86.0,32.0,52.80851063829788,25.353705070010157,86.0,21.0,69.34328358208955,27.719128194129862,86448.2014213986,1382.5890799718632,729.6814159292036,3586.368899003676,25601.0,0.0,77520.0,1685.2173913043478,5489.500248102101,25601.0,0.0,82454.0,1249.3030303030303,5433.311130905485,30648.0,0.0,0,0,0,0,376,536,570.0147961287506,812.5742838431125,21.0,86.0,62.73043478260869,27.843334185783775,775.2512585812353,0,0,0,0,0,0,0,0,1.0,63.280701754385966,52.808510638297875,69.34328358208955,0,0,0,0,0,0,47,2482,67,4646,-1,-1,47,0,0,0,0,0,0,0,0,0,No Label
10.122.140.76-34.98.64.218-55171-443-17,10.122.140.76,55171,34.98.64.218,443,17,15/02/2024 07:30:16 PM,54310,17,25,832.0,1178.0,86.0,32.0,48.94117647058823,24.691776435271155,86.0,24.0,47.120000000000005,21.606943328476614,37009.75879211932,773.3382434174185,1324.6341463414635,4919.954846114431,25713.0,0.0,49631.0,3101.9374999999995,8480.372519087825,25713.0,0.0,54310.0,2262.916666666667,7112.056309484295,30480.0,0.0,0,0,0,0,136,200,313.0178604308599,460.3203829865587,24.0,86.0,48.74418604651162,23.101322393869896,533.6710963455147,0,0,0,0,0,0,0,0,1.0,49.904761904761905,48.94117647058823,47.12,0,0,0,0,0,0,17,832,25,1178,-1,-1,17,0,0,0,0,0,0,0,0,0,No Label
208.67.220.220-10.122.140.76-53-52852-17,10.122.140.76,52852,208.67.220.220,53,17,15/02/2024 07:30:17 PM,11536,5,7,180.0,252.0,36.0,36.0,36.0,0.0,36.0,36.0,36.0,0.0,37447.988904299586,1040.2219140083218,1048.7272727272727,3476.908255646361,11532.0,0.0,2.0,0.5,0.5773502691896257,1.0,0.0,11536.0,1922.6666666666665,4708.572508379441,11534.0,0.0,0,0,0,0,40,56,433.42579750346744,606.7961165048544,36.0,36.0,36.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,39.0,36.0,36.0,0,0,0,0,0,0,5,180,7,252,-1,-1,5,0,0,0,0,0,0,0,0,0,No Label
